X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-78.866086841,43.904351553,7854,127904079,358,Pharmacy,RP,Oshawa Health Centre Pharmacy, , , ,247 Simcoe Street North, , ,Oshawa,L1G4T3, ,20200403204244
-79.057704498,43.8541747350001,7855,127904080,359,Pharmacy,RP,Pickering Village Pharmacy, , , ,59 Old Kingston Road, , ,Ajax,L1T3A5, ,20200403204244
-75.678111531,45.408683254,7856,127904081,364,Pharmacy,RP,Watson's Phcy & Wellness Centr, , , ,192 Main Street, , ,Ottawa,K1S1C2, ,20200403204244
-79.375021986,43.7063310950001,7857,127904082,368,Pharmacy,RP,Shoppers Drug Mart # 982, , , ,1601 Bayview Avenue, , ,Toronto,M4G3B5, ,20200403204244
-76.549969021,44.2571844170001,7858,127904083,376,Pharmacy,RP,Freshco Pharmacy, , , ,2327 Princess Street, , ,Kingston,K7M3G1, ,20200403204244
-79.390505403,43.8415785180001,7859,127904084,382,Pharmacy,RP,St Mary Pharmacy, , , ,95 Times Avenue,Unit C2, ,Markham,L3T0A2, ,20200403204244
-79.63174738,43.8395426060001,7860,127904085,383,Pharmacy,LTCF,Villa Colombo Di Poce Centre, , , ,10443 Ontario 27, , ,Vaughan,L0J1C0, ,20200403204244
-79.274104976,43.9551364430001,7862,127904087,392,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1050 Hoover Park Drive, , ,Whitchurch-Stouffville,L4A0K2, ,20200403204244
-78.869214642,43.905490753,7863,127904088,396,Pharmacy,HOPD,Lakeridge Health Corp Pharmacy, , , ,1 Hospital Court,Out Patient Pharmacy Dept, ,Oshawa,L1G2B9, ,20200403204244
-80.281087062,43.565525128,7864,127904089,399,Pharmacy,RP,Wal-Mart Pharmacy, , , ,11 Woodlawn Road West, , ,Guelph,N1H1G8, ,20200403204244
-79.274845253,43.693640197,7865,127904090,400,Pharmacy,LTCF,Chester Village, , , ,3555 Danforth Avenue, , ,Toronto,M1L1E3, ,20200403204244
-78.841272633,43.9036403540001,7866,127904091,403,Pharmacy,RP,Shoprite Pharmacy, , , ,600 King Street East, , ,Oshawa,L1H1G6, ,20200403204244
-79.575883857,43.784224099,7867,127904092,405,Pharmacy,RP,Panacea Pharmacy, , , ,4600 Highway 7, , ,Vaughan,L4L4Y7, ,20200403204244
-79.395739293,43.7075667940001,7868,127904093,406,Pharmacy,RP,Apex Drug Mart, , , ,90 Eglinton Avenue East, , ,Toronto,M4P2Y3, ,20200403204244
-76.5823035299999,44.2369160120001,7870,127904095,415,Pharmacy,RP,Shoppers Drug Mart #608, , , ,1875 Bath Road, , ,Kingston,K7M4Y3, ,20200403204244
-79.3745837819999,43.6630097870001,7872,127904097,431,Pharmacy,RP,Greendale Drugs, , , ,152 Carlton Street, , ,Toronto,M5A2K1, ,20200403204244
-79.453905193,44.6031362460001,7873,127904098,432,Pharmacy,LTCF,Spencer House Inc, , , ,835 West Ridge Boulevard, , ,Orillia,L3V8B3, ,20200403204244
-76.1604217999999,44.3313124470001,7874,127904099,434,Pharmacy,RP,Pharmasave #736, , , ,220 King Street East, , ,Gananoque,K7G1G5, ,20200403204244
-79.836876116,43.508209838,7876,127904101,441,Pharmacy,RP,Metro Pharmacy #571, , , ,1050 Kennedy Circle, , ,Milton,L9T0J9, ,20200403204244
-79.1412713189999,43.798213522,7877,127904102,450,Pharmacy,RP,Drugstore Pharmacy #4342, , , ,70 Island Road, , ,Toronto,M1C2P5, ,20200403204244
-79.3565412889999,43.807776613,7879,127904104,459,Pharmacy,RP,Cliffwood Ida Pharmacy, , , ,3885 Don Mills Road, , ,Toronto,M2H2S7, ,20200403204244
-80.017015445,45.3410395430001,7880,127904105,460,Pharmacy,LTCF,Lakeland Ltc (Eldcap), , , ,6 Albert Street, , ,Parry Sound,P2A3A4, ,20200403204244
-79.502053125,43.6839974850001,7881,127904106,4876,Pharmacy,RP,Forest Hill Pharmacy, , , ,Eglinton Avenue West,102=491, ,Toronto,M5N1A8, ,20200403204244
-81.032087127,43.870175444,7882,127904107,4879,Pharmacy,LTCF,Fordwich Village Nh, , , ,Adelaide Street, , ,Fordwich,N0G1V0, ,20200403204244
-79.322960767,43.683377593,7883,127904108,4888,Pharmacy,RP,Icare Discount Pharmacy, , , ,1577 Danforth Avenue,Unit 6, ,Toronto,M4C1H7, ,20200403204244
-78.909064953,43.886942048,7885,127904110,4890,Pharmacy,LTCF,Sunnycrest Nursing Home, , , ,1635 Dundas Street East, , ,Whitby,L1N2K9, ,20200403204244
-79.933944459,43.6447662580001,7886,127904111,4892,Pharmacy,LTCF,Bennett Health Care Centre, , , ,1 Princess Anne Drive, , ,Halton Hills,L7G2B8, ,20200403204244
-79.423667682,44.5976458470001,7887,127904112,4895,Pharmacy,RP,Memorial Pharmasave, , , ,200 Memorial Avenue,Unit 1, ,Orillia,L3V5X6, ,20200403204244
-79.2819287619999,43.7673658100001,7888,127904113,4899,Pharmacy,RP,Blue Rose Pharmacy, , , ,1910 Kennedy Road,Unit 5 & 6, ,Toronto,M1P2L8, ,20200403204244
-75.723457244,45.3900322480001,7889,127904114,4901,Pharmacy,RP,Mcneil Parkdale Pharmacy, , , ,1077 Carling Avenue, , ,Ottawa,K1Y4K4, ,20200403204244
-79.462369763,46.30833413,7890,127904115,4904,Pharmacy,RP,Kalvin Brown Pharmasave, , , ,239 Main Street East, , ,North Bay,P1B1B2, ,20200403204244
-79.280922361,43.76837411,7891,127904116,4907,Pharmacy,RP,Progress Medical Pharmacy, , , ,1939 Kennedy Road,Unit 1, ,Toronto,M1P2L9, ,20200403204244
-79.627313579,43.8427637070001,7892,127904117,4910,Pharmacy,RP,Kleinburg Pharmacy, , , ,10462 Islington Avenue,Unit 5, ,Vaughan,L0J1C0, ,20200403204244
-78.5443164929999,44.5360707770001,7893,127904118,4914,Pharmacy,RP,Shoppers Drug Mart #1538, , , ,85 Bolton Street, , ,Kawartha Lakes,K0M1A0, ,20200403204244
-81.272846745,44.305550607,7894,127904119,4915,Pharmacy,RP,Paisley Drugs, , , ,514 Queen Street South, , ,Paisley,N0G2N0, ,20200403204244
-80.871385781,43.9130048590001,7896,127904121,4919,Pharmacy,RP,Acheson Pharmacy, , , ,16 Elora Street South, , ,Minto,N0G1Z0, ,20200403204244
-79.6254012479999,43.506980148,7897,127904122,4922,Pharmacy,RP,Emichael Pharmacy&medical Ctr, , , ,802 Southdown Road,Unit C4, ,Mississauga,L5J2Y4, ,20200403204244
-79.664156366,43.567638957,7898,127904123,4923,Pharmacy,RP,Central Parkway Pharmacy, , , ,1300 Central Parkway,Unit 106, ,Mississauga,L5C4G8, ,20200403204244
-75.7053858369999,45.377386447,7899,127904124,4925,Pharmacy,RP,Green Valley Pharmacy, , , ,Green Valley Crescent,200-249955, ,Ottawa,K2C3V4, ,20200403204244
-79.419313395,43.643866582,7901,127904126,4929,Pharmacy,RP,Shoppers Drug Mart 1362, , , ,1033 Queen Street West,Unit A, ,Toronto,M6J0A6, ,20200403204244
-75.674641015,45.233943524,7902,127904127,4930,Pharmacy,RP,Shoppers Drug Mart 1366, , , ,5230 Mitch Owens Road, , ,Ottawa,K4M1B2, ,20200403204244
-79.759341008,43.7026099760001,7906,127904131,4937,Pharmacy,RP,Cumberland Pharmacy, , , ,131 Kennedy Road North,Unit 2, ,Brampton,L6V1X9, ,20200403204244
-78.878071543,43.8851513490001,7907,127904132,4938,Pharmacy,RP,Loblaw Pharmacy #2842, , , ,481 Gibb Street, , ,Oshawa,L1J1Z4, ,20200403204244
-77.1009136119999,45.539441814,7908,127904133,4942,Pharmacy,RP,Conway's Pharmacy, , , ,251 Bridge Street, , ,Eganville,K0J1T0, ,20200403204244
-81.313774818,43.8855340330001,7909,127904134,4945,Pharmacy,RP,James Brown Pharmacy, , , ,198 Josephine Street, , ,Wingham,N0G2W0, ,20200403204244
-79.5448453339999,43.632710574,7910,127904135,4946,Pharmacy,RP,Etobicoke First Pharmacy, , , ,5468 Dundas Street West,Unit 104, ,Toronto,M9B6E3, ,20200403204244
-76.5974905369999,44.261577716,7911,127904136,4950,Pharmacy,RP,West Side Pharmacy&compounding, , , ,3079 Princess Street, , ,Kingston,K7L4V2, ,20200403204244
-79.703267978,43.558608754,7912,127904137,4952,Pharmacy,HOPD,Guru Nanak Dev Pharmacentre, , , ,2200 Eglington Avenue West,Out Patient Pharmacy Dept, ,Mississauga,L5M2N1, ,20200403204244
-79.447863808,43.69603949,7914,127904139,4955,Pharmacy,RP,Northcliffe Pharmacy, , , ,1751 Eglington Avenue West, , ,Toronto,M6E2H7, ,20200403204244
-79.609419971,43.825239305,7915,127904140,4962,Pharmacy,RP,Prima Care Pharmacy, , , ,9600 Islington Avenue,Unit 9, ,Vaughan,L4H2T1, ,20200403204244
-79.522310228,43.6451534770001,7917,127904142,4964,Pharmacy,RP,Medi-Place Pharmacy, , , ,3300 Bloor Street West, , ,Toronto,M8X2W8, ,20200403204244
-75.871510083,45.2747138220001,7918,127904143,4965,Pharmacy,RP,Wal-Mart Pharmacy, , , ,5357 Fernbank Road, , ,Ottawa,K2S0T7, ,20200403204244
-79.5552511559999,43.8483415110001,7919,127904144,4966,Pharmacy,RP,Wal-Mart Pharmacy, , , ,3600 Major Mackenzie Drive, , ,Vaughan,L6A1S1, ,20200403204244
-78.807601822,43.9074264560001,7921,127904146,4975,Pharmacy,RP,Health Centre Pharmacy, , , ,1450 Highway 2, , ,Courtice,L1E3C3, ,20200403204244
-79.434268688,44.622766051,7922,127904147,4979,Pharmacy,RP,Fittons Pharmacy, , , ,425 West Street North,Unit 20, ,Orillia,L3V7R2, ,20200403204244
-79.488536122,43.7057986890001,7925,127904150,4986,Pharmacy,RP,Lawrence Medical Pharmacy, , , ,1575 Lawrence Avenue West,Unit 4, ,Toronto,M6L1C3, ,20200403204244
-79.365582323,46.223228921,7926,127904151,4989,Pharmacy,RP,Callander Ida Pharmacy, , , ,93 Main Street North,Postal Office Box 412, ,Callander,P0H1H0, ,20200403204244
-79.361178007,46.0807695980001,7927,127904152,4990,Pharmacy,RP,Clements Ida Pharmacy, , , ,497 Main Street,Postal Office Box 177, ,Powassan,P0H1Z0, ,20200403204244
-79.430501536,44.067489455,7928,127904153,4991,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1111 Davis Drive, , ,Newmarket,L3Y8X2, ,20200403204244
-78.546369194,44.5404572780001,7929,127904154,4992,Pharmacy,LTCF,Pinecrest Nursing Home, , , ,R.R. 2, , ,Kawartha Lakes,K0M1A0, ,20200403204244
-79.45307192,43.8113242100001,7930,127904751,1045,Pharmacy,RP,Wal-Mart Pharmacy, , , ,700 Centre Street, , ,Vaughan,L4J0A7, ,20200403204244
-77.312886288,44.477646823,7931,127904155,4993,Pharmacy,RP,Dellar's Ida Drug Store, , , ,249 Victoria Street North, , ,Tweed,K0K3J0, ,20200403204244
-79.370270879,43.6485275850001,7932,127904156,4996,Pharmacy,RP,Main Drug Mart, , , ,140 Esplanade, , ,Toronto,M5A4P5, ,20200403204244
-79.74831191,43.764562788,7933,127904157,4997,Pharmacy,RP,Sandalwood Care Pharmacy, , , ,10510 Torbram Road, , ,Brampton,L6R3N9, ,20200403204244
-79.1121956119999,43.8219217270001,7934,127904158,4998,Pharmacy,RP,Durham Drug Store, , , ,780 Kingston Road, , ,Pickering,L1V1C5, ,20200403204244
-79.5537676439999,43.7160516880001,7935,127904159,5003,Pharmacy,RP,Procare Pharmacy, , , ,2257 Islington Avenue,Unit 103, ,Toronto,M9W3W6, ,20200403204244
-78.195672631,43.971478195,7936,127904160,5005,Pharmacy,RP,Pharmasave Cobourg Pharmacy, , , ,995 Elgin Street West,Unit  2, ,Cobourg,K9A5J3, ,20200403204244
-79.301757661,43.6884306950001,7937,127904161,5008,Pharmacy,RP,Main Drug Mart, , , ,2558 Danforth Avenue, , ,Toronto,M4C1L3, ,20200403204244
-79.661148742,44.4142551040001,7940,127904164,5032,Pharmacy,RP,Purehealth Pharmacy, , , ,201 Georgian Drive, , ,Barrie,L4M6M2, ,20200403204244
-79.3084158029999,44.136923773,7942,127904166,5037,Pharmacy,RP,Ben's Pharmacy, , , ,19161 Centre Street, , ,Mount Albert,L0G1M0, ,20200403204244
-79.375637883,43.670158588,7944,127904168,5044,Pharmacy,RP,Shoppers Drug Mart 1322, , , ,565 Sherbourne Street,Unit 40, ,Toronto,M4X1W7, ,20200403204244
-79.5843727559999,43.7416935910001,7945,127904169,5045,Pharmacy,RP,Drug Store Pharmacy #4576, , , ,1530 Albion Road, , ,Toronto,M9V1B4, ,20200403204244
-93.233520888,50.637297645,7946,127904170,5051,Pharmacy,RP,Ear Falls Pharmacy, , , ,1273 Highway 105 South, , ,Ear Falls,P0V1T0, ,20200403204244
-75.7270307429999,45.365989444,7948,127904172,5053,Pharmacy,LTCF,Villa Marconi, , , ,1026 Baseline Road, , ,Ottawa,K2C0A6, ,20200403204244
-94.556617714,49.761070133,7949,127904173,5054,Pharmacy,RP,Keewatin Pharmacy, , , ,912 Ottawa Street, , ,Kenora,P0X1C0, ,20200403204244
-79.4208482989999,43.682477588,7950,127904174,5055,Pharmacy,RP,Pharmacia, , , ,553 St Clair Avenue West, , ,Toronto,M6C1A3, ,20200403204244
-75.7364023489999,45.398589449,7951,127904175,5056,Pharmacy,RP,Watsons Phcy & Compounding Ctr, , , ,1308 Wellington Street West, , ,Ottawa,K1Y3B2, ,20200403204244
-75.511807581,45.4789940730001,7952,127904176,5057,Pharmacy,RP,Pharmacie Centrum Pharmacy Inc, , , ,210 Centrum Boulevard,Suite 107, ,Ottawa,K1E3V7, ,20200403204244
-79.426327113,43.8270574140001,7953,127904177,5058,Pharmacy,RP,Pharmacy 7, , , ,8173 Yonge Street, , ,Markham,L3T2C6, ,20200403204244
-79.5939446629999,43.7844213980001,7956,127904180,5064,Pharmacy,RP,Henderson's Woodbridge Med Phy, , , ,167 Woodbridge Avenue, , ,Vaughan,L4L2S9, ,20200403204244
-80.270591956,43.5455570250001,7959,127904183,5076,Pharmacy,RP,Willow Pharmacy, , , ,8 Willow Road,Unit 47, ,Guelph,N1H1W3, ,20200403204244
-79.270866058,43.7687116110001,7960,127904184,5078,Pharmacy,RP,Metropolitan Pharmacy, , , ,2025 Midland Avenue,Suite 101, ,Toronto,M1P3E2, ,20200403204244
-79.355125992,43.8495031210001,7961,127904185,5079,Pharmacy,RP,Morelli's Guardian Pharmacy, , , ,3085 Highway,Unit 7, ,Markham,L3R0J5, ,20200403204244
-79.163562483,44.42746893,7963,127904187,5087,Pharmacy,LTCF,Lakeview Manor, , , ,133 Main Street West, , ,Beaverton,L0K1A0, ,20200403204244
-79.3391626709999,43.6691439900001,7964,127904188,5089,Pharmacy,RP,Wal-Mart Pharmacy, , , ,1000 Gerrard Street, , ,Toronto,M4M3G6, ,20200403204244
-79.367290394,44.914295603,7966,127904190,5093,Pharmacy,LTCF,Muskoka Shores Care Community, , , ,200 Kelly Drive, , ,Gravenhurst,P1P1P3, ,20200403204244
-79.613800751,43.5811708620001,7967,127904191,5095,Pharmacy,RP,Ida Peckett's Pharmacy, , , ,60 Dundas Street East, , ,Mississauga,L5A1W4, ,20200403204244
-79.3570465779999,43.6826995910001,7968,127904192,5096,Pharmacy,RP,Pharmacare Drug Mart, , , ,959 Broadview Avenue, , ,Toronto,M4K2R5, ,20200403204244
-80.036042457,48.15027809,7970,127904194,5100,Pharmacy,RP,Kirkland Pharmacy, , , ,38 Government Road West, , ,Kirkland Lake,P2N2E2, ,20200403204244
-94.568012921,48.717453703,7971,127904195,5101,Pharmacy,LTCF,Rainy River Hospital, , , ,114 4th Street,Eldcap Beds Only, ,Rainy River,P0W1L0, ,20200403204244
-79.403392791,43.657452785,7974,127904198,5115,Pharmacy,AS,Amin Management Limited, , , ,340 College Street,Suite 210, ,Toronto,M5T3A9, ,20200403204244
-79.5420350429999,43.753100395,7975,127904199,5118,Pharmacy,RP,Sherbourne Pharmacy, , , ,2300 Finch Avenue West,Unit 26, ,Toronto,M9M2Y3, ,20200403204244
-79.3839956849999,43.6614533860001,7977,127904201,5122,Pharmacy,RP,Maple Leaf Medical Pharmacy, , , ,14 College Street, , ,Toronto,M9V1H3, ,20200403204244
-79.683196465,47.509445709,7982,127904206,8087,Pharmacy,RP,Drugstore Pharmacy #4102, , , ,55 Scott Street, , ,Temiskaming Shores,P0J1P0, ,20200403204244
-79.4420716129999,43.7734854030001,7983,127904207,8090,Pharmacy,RP,Main Drug Mart, , , ,301 Finch Avenue West, , ,Toronto,M2R1N2, ,20200403204244
-79.308812668,43.7418960040001,7984,127904208,8091,Pharmacy,RP,Lawrence-Victoria Pk Pharmacy, , , ,1723 Lawrence Avenue East, , ,Toronto,M1R2X7, ,20200403204244
-79.489504228,43.763378199,7985,127904209,8092,Pharmacy,RP,Main Drug Mart, , , ,1315 Finch Avenue West,Unit 117, ,Toronto,M3J2G6, ,20200403204244
-78.324788401,44.303308847,7986,127904210,8093,Pharmacy,RP,Charlotte Care Pharmacy, , , ,270 Charlotte Street,Unit 100, ,Peterborough,K9J2V4, ,20200403204244
-80.549574341,43.4987928030001,7987,127904211,8094,Pharmacy,RP,Sobey's Pharmacy #7273, , , ,640 Parkside Drive, , ,Waterloo,N2L0C7, ,20200403204244
-79.7071874539999,44.385580297,7988,127904212,8095,Pharmacy,RP,Canadian Drug Mart, , , ,200 Wellington Street West,Unit 3, ,Barrie,L4N1K9, ,20200403204244
-76.5603925249999,44.260180017,7989,127904213,8097,Pharmacy,RP,Costco Pharmacy #533, , , ,1015 Centennial Drive, , ,Kingston,K7P3B7, ,20200403204244
-79.4301431009999,43.675476487,7990,127904214,8098,Pharmacy,LTCF,Hellenic Care for Seniors, , , ,11 Winona Drive, , ,Toronto,M6G3Z7, ,20200403204244
-79.7737497099999,44.751963156,7991,127904215,8100,Pharmacy,RP,Tay Guardian Pharmacy, , , ,115 William Street, , ,Victoria Harbour,L0K2A0, ,20200403204244
-78.71983792,46.313483467,7992,127904216,8102,Pharmacy,LTCF,Algonquin Nursing Home, , , ,231 Tenth Street, , ,Mattawa,P0H1V0, ,20200403204244
-80.951540589,43.732518724,7993,127904217,8105,Pharmacy,RP,Shoppers Drug Mart #1007, , , ,210 Wallace Avenue North, , ,Listowel,N4W1K9, ,20200403204244
-89.247464959,48.3826459570001,7994,127904218,8106,Pharmacy,RP,Syndicate Pharmacy, , , ,140 Syndicate Avenue South,Unit 2, ,Thunder Bay,P7E1C6, ,20200403204244
-79.517691922,43.5982593690001,7995,127904219,8107,Pharmacy,RP,Unicare Pharmacy, , , ,3170 Lake Shore Boulevard West, , ,Toronto,M8V3X8, ,20200403204244
-79.667357464,43.534737551,7996,127904220,8111,Pharmacy,LTCF,Erin Mills Lodge Nursing Home, , , ,2132 Dundas Street West, , ,Mississauga,L5K2K7, ,20200403204244
-79.480363521,43.726964093,7997,127904221,8114,Pharmacy,RP,Wilson Compounding Pharmacy, , , ,1077 Wilson Avenue,Unit 5, ,Toronto,M3K1G7, ,20200403204244
-84.286500743,46.5159723020001,7999,127904223,8117,Pharmacy,RP,Apothecarium Rasaiah's Pharmacy, , , ,341 Trunk Road, , ,Sault Ste. Marie,P6A3S9, ,20200403204244
-79.3774854919999,43.7684396060001,8000,127904224,8119,Pharmacy,RP,Shoppers Simply Pharmacy #1519, , , ,701 Sheppard Avenue East,Unit 101, ,Toronto,M2K2Z3, ,20200403204244
-81.0048042459999,44.155080694,8001,127904225,8120,Pharmacy,RP,Shoppers Drug Mart #1418, , , ,895 10th Street, , ,Hanover,N4N1S4, ,20200403204244
-93.78854833,50.991307041,8002,127903202,7694,Pharmacy,RP,Red Lake Pharmacy, , , ,516 Highway 105, , ,Red Lake,P0V2M0, ,20200403204244
-79.6172668519999,43.580485261,8003,127904752,1047,Pharmacy,RP,Total Health Pharmacy, , , ,3024 Hurontario Street,Unit 308, ,Mississauga,L5B4M4, ,20200403204244
-80.490726022,43.495230205,8004,127904753,1048,Pharmacy,RP,Schill's Pharmacy, , , ,570 University Avenue East, , ,Waterloo,N2K4P2, ,20200403204244
-79.403501593,43.6864941900001,8005,127904754,1049,Pharmacy,AS,Maritime Laboratories, , , ,202 St Clair Avenue West, , ,Toronto,M4V1R2, ,20200403204244
-81.759452703,46.246825201,8007,127904756,1055,Pharmacy,RP,The Drugstore Pharmacy #4091, , , ,745 Centre Street, , ,Espanola,P5E1S8, ,20200403204244
-79.301387276,43.862032125,8008,127904757,1057,Pharmacy,LTCF,Bethany Lodge, , , ,23 Second Street, , ,Markham,L3R2C2, ,20200403204244
-79.599759262,43.751486592,8009,127904758,1058,Pharmacy,RP,Silverstone Pharmacy, , , ,2200 Martin Grove Road,Unit 5, ,Toronto,M9V5H9, ,20200403204244
-75.8684676829999,45.287372625,8010,127904759,1059,Pharmacy,RP,Shoppers Drug Mart #1270, , , ,680 Eagleson Road, , ,Ottawa,K2M2G9, ,20200403204244
-80.5016100249999,43.495934005,8011,127904760,1061,Pharmacy,RP,Total Health Pharmacy, , , ,373 Bridge Street, , ,Waterloo,N2K3K3, ,20200403204244
-79.037508035,44.3459002220001,8012,127904761,1067,Pharmacy,LTCF,Chartwell Bon Air Ltc Residenc, , , ,131 Laidlaw Street South, , ,Cannington,L0E1E0, ,20200403204244
-78.167301121,43.9671431960001,8014,127904763,1078,Pharmacy,RP,York Super Pharmacy, , , ,500 Division Street,Midtown Mall, ,Cobourg,K9A3S4, ,20200403204244
-79.7836160159999,43.7051502750001,8016,127904765,1085,Pharmacy,RP,Wal-Mart Pharmacy, , , ,50 Quarry Edge Drive, , ,Brampton,L6V4K2, ,20200403204244
-79.466609131,43.885111522,8017,127904766,1091,Pharmacy,RP,Pharmasante'pharmacy, , , ,10815 Bathurst Street,Unit 23, ,Richmond Hill,L4C9Y2, ,20200403204244
-79.264040955,43.7527330080001,8018,127904767,1092,Pharmacy,RP,Freshco Pharmacy, , , ,2650 Lawrence Avenue East, , ,Toronto,M1P2S1, ,20200403204244
-79.390834308,43.9017003280001,8019,127904768,1094,Pharmacy,RP,Costco Pharmacy #592, , , ,35 John Birchall Road, , ,Richmond Hill,L4S0B2, ,20200403204244
-79.708265287,43.6430517680001,8020,127904769,1096,Pharmacy,RP,Ace Pharmacy Pharmasave, , , ,6980 Maritz Drive,Unit 11, ,Mississauga,L5W1Z3, ,20200403204244
-74.6267447719999,45.299896878,8021,127904770,1098,Pharmacy,RP,Pharmacie Jean Coutu Pharmacy, , , ,439 Main Street South, , ,Alexandria,K0C1A0, ,20200403204244
-79.3045661739999,43.821203618,8022,127904771,1106,Pharmacy,RP,Peoples Drug Mart, , , ,3447 Kennedy Road, , ,Toronto,M1V3S1, ,20200403204244
-79.44725761,43.716656893,8023,127904772,1107,Pharmacy,RP,Drug Store Pharmacy #4074, , , ,700 Lawrence Avenue West, , ,Toronto,M6A3B4, ,20200403204244
-79.386810785,43.655637685,8025,127904774,1114,Pharmacy,RP,Victor Pharmacy, , , ,123 Edward Street, , ,Toronto,M5G1E2, ,20200403204244
-81.141177747,44.7433654870001,8027,127904776,1117,Pharmacy,RP,Mckenzie's Pharmacy Ltd, , , ,608 Berford Street, , ,Wiarton,N0H2T0, ,20200403204244
-75.762494153,45.3429403390001,8028,127904777,1121,Pharmacy,RP,Centrepointe Guardian Drugs, , , ,117 Centrepointe Drive, , ,Ottawa,K2G5X3, ,20200403204244
-79.733897106,43.7732896900001,8030,127904779,1126,Pharmacy,RP,Pharmasave, , , ,65 Braydon Boulevard,Unit 3, ,Brampton,L6P1S6, ,20200403204244
-79.2691805709999,43.9141835360001,8031,127904780,1127,Pharmacy,RP,Drug Store Pharmacy #4325, , , ,9305 Highway 48, , ,Markham,L6E0E6, ,20200403204244
-75.560097496,45.4604075670001,8033,127904782,1131,Pharmacy,LTCF,Madonna Care Community, , , ,1541 Saint Joseph Boulevard, , ,Ottawa,K1C1S9, ,20200403204244
-79.482143121,43.717409392,8034,127904783,1135,Pharmacy,LTCF,North Park Nursing Home, , , ,450 Rustic Road, , ,Toronto,M6L1W9, ,20200403204244
-78.311827597,44.3049709480001,8035,127904784,1137,Pharmacy,RP,Burnham Medical Pharmacy, , , ,370 Burnham Street, , ,Peterborough,K9H1T6, ,20200403204244
-79.274140653,43.694610497,8036,127904785,1142,Pharmacy,RP,Danforth Pharmacy, , , ,3502 Danforth Avenue,Unit 3, ,Toronto,M1L1E1, ,20200403204244
-79.716017796,43.7201286810001,8038,127904787,1146,Pharmacy,RP,Kings Cross Pharmacy, , , ,17 Kings Cross Road,Unit 3, ,Brampton,L6T3V5, ,20200403204244
-79.4668283239999,43.7989572070001,8040,127904789,1151,Pharmacy,RP,Dufferin Clark Pharmacy, , , ,1450 Clark Avenue West, , ,Vaughan,L4J7R5, ,20200403204244
-81.0342330029999,49.0605550710001,8042,127904791,1153,Pharmacy,RP,Medi Mart Pharmacy, , , ,27 Second Avenue, , ,Cochrane,P0L1C0, ,20200403204244
-79.517465031,43.7002995870001,8043,127904792,1154,Pharmacy,RP,Westlaw Pharmacy Limited, , , ,1922 Weston Road, , ,Toronto,M9N1W2, ,20200403204244
-79.337600389,43.877424326,8046,127904795,5376,Pharmacy,AS,Rina M Supples Inc, , , ,28 Country Estates Drive, , ,Markham,L6C1A4, ,20200403204244
-79.4386106219999,43.8792224220001,8047,127904796,5377,Pharmacy,RP,Neighbourhood Pharmacy, , , ,10323 Yonge Street, , ,Richmond Hill,L4C3C1, ,20200403204244
-79.514214034,43.7413284940001,8048,127904797,5380,Pharmacy,RP,Homa Pharmacy, , , ,2698 Jane Street, , ,Toronto,M3L1S5, ,20200403204244
-80.287748761,43.533084022,8049,127904798,5388,Pharmacy,RP,Westwood Pharmacy (Pharmasave, , , ,500 Willow Road,Unit 30, ,Guelph,N1H7G4, ,20200403204244
-79.628938455,43.569453159,8050,127904799,5390,Pharmacy,RP,Parkerhill Pharmacy, , , ,Dundas Street West,"Unit A, 6 255", ,Mississauga,L5B3B2, ,20200403204244
-77.885998951,44.201487049,8052,127904801,5392,Pharmacy,RP,Warkworth Pharmacy, , , ,26 Main Street, , ,Warkworth,K0K3K0, ,20200403204244
-79.4126078959999,43.68884509,8053,127904802,5395,Pharmacy,RP,Apotheca Compounding Pharmacy, , , ,417 Spadina Road, , ,Toronto,M5P2W3, ,20200403204244
-80.233002743,43.522993322,8054,127904803,5396,Pharmacy,RP,Target Pharmacy, , , ,175 Stone Road West, , ,Guelph,N1G5L4, ,20200403204244
-79.304693877,43.8630533250001,8055,127904804,5402,Pharmacy,RP,Shoppers Drug Mart 1014, , , ,4630 Highway 7,Unit 1, ,Markham,L3R1M5, ,20200403204244
-79.383184284,43.6532259850001,8056,127904805,5403,Pharmacy,RP,Zara's Pharmacy, , , ,1908 B, , ,Toronto,M4L2C1, ,20200403204244
-79.6354125619999,43.629473069,8057,127904806,5405,Pharmacy,RP,Tomken Medical Pharmacy, , , ,5153 Tomken Road, , ,Mississauga,L4W1P1, ,20200403204244
-80.230987945,43.5577774290001,8058,127904807,5407,Pharmacy,RP,Life Care Pharmacy, , , ,23 Victoria Road North,Unit C, ,Guelph,N1E5G6, ,20200403204244
-79.428762999,43.661631884,8061,127904810,5414,Pharmacy,RP,Shoppers Drup Mart #1377, , , ,958 Bloor Street West, , ,Toronto,M6H1L6, ,20200403204244
-79.435313508,43.7411736980001,8062,127904811,5433,Pharmacy,RP,Shoppers Drug Mart #838, , , ,3874 Bathurst Street, , ,Toronto,M3H3N3, ,20200403204244
